disease,year,state,rate_per_100k
Paratyphoid,2025,NSW,0.38
Paratyphoid,2025,NT,0
Paratyphoid,2025,QLD,0.11
Paratyphoid,2025,SA,0.43
Paratyphoid,2025,TAS,0
Paratyphoid,2025,VIC,0.56
Paratyphoid,2025,WA,0.3
Paratyphoid,2025,AUS,0.37
Paratyphoid,2024,ACT,0.42
Paratyphoid,2024,NSW,0.41
Paratyphoid,2024,NT,0
Paratyphoid,2024,QLD,0.27
Paratyphoid,2024,SA,0.37
Paratyphoid,2024,TAS,0.35
Paratyphoid,2024,VIC,0.59
Paratyphoid,2024,WA,0.2
Paratyphoid,2024,AUS,0.41
Paratyphoid,2023,ACT,0.43
Paratyphoid,2023,NSW,0.44
Paratyphoid,2023,NT,0.79
Paratyphoid,2023,QLD,0.15
Paratyphoid,2023,SA,0.38
Paratyphoid,2023,TAS,0.35
Paratyphoid,2023,VIC,0.69
Paratyphoid,2023,WA,0.52
Paratyphoid,2023,AUS,0.45
Paratyphoid,2022,ACT,0.44
Paratyphoid,2022,NSW,0.18
Paratyphoid,2022,NT,0
Paratyphoid,2022,QLD,0.09
Paratyphoid,2022,SA,0.27
Paratyphoid,2022,TAS,0
Paratyphoid,2022,VIC,0.36
Paratyphoid,2022,WA,0.04
Paratyphoid,2022,AUS,0.2
Paratyphoid,2021,ACT,0
Paratyphoid,2021,NSW,0.01
Paratyphoid,2021,NT,0
Paratyphoid,2021,QLD,0
Paratyphoid,2021,SA,0
Paratyphoid,2021,TAS,0
Paratyphoid,2021,VIC,0.05
Paratyphoid,2021,WA,0
Paratyphoid,2021,AUS,0.02
Paratyphoid,2020,ACT,0.22
Paratyphoid,2020,NSW,0.18
Paratyphoid,2020,NT,0.4
Paratyphoid,2020,QLD,0.04
Paratyphoid,2020,SA,0.06
Paratyphoid,2020,TAS,0
Paratyphoid,2020,VIC,0.29
Paratyphoid,2020,WA,0
Paratyphoid,2020,AUS,0.15
Paratyphoid,2019,ACT,0
Paratyphoid,2019,NSW,0.48
Paratyphoid,2019,NT,0
Paratyphoid,2019,QLD,0.29
Paratyphoid,2019,SA,0.74
Paratyphoid,2019,TAS,0.18
Paratyphoid,2019,VIC,0.61
Paratyphoid,2019,WA,0.34
Paratyphoid,2019,AUS,0.46
Paratyphoid,2018,ACT,0.7
Paratyphoid,2018,NSW,0.4
Paratyphoid,2018,NT,0.4
Paratyphoid,2018,QLD,0.12
Paratyphoid,2018,SA,0.4
Paratyphoid,2018,TAS,0
Paratyphoid,2018,VIC,0.36
Paratyphoid,2018,WA,0.34
Paratyphoid,2018,AUS,0.32
Paratyphoid,2017,ACT,0.48
Paratyphoid,2017,NSW,0.27
Paratyphoid,2017,NT,0.4
Paratyphoid,2017,QLD,0.14
Paratyphoid,2017,SA,0.35
Paratyphoid,2017,TAS,0
Paratyphoid,2017,VIC,0.41
Paratyphoid,2017,WA,0.15
Paratyphoid,2017,AUS,0.27
Paratyphoid,2016,ACT,0.74
Paratyphoid,2016,NSW,0.26
Paratyphoid,2016,NT,1
Paratyphoid,2016,QLD,0.17
Paratyphoid,2016,SA,0.23
Paratyphoid,2016,TAS,0.39
Paratyphoid,2016,VIC,0.44
Paratyphoid,2016,WA,0.47
Paratyphoid,2016,AUS,0.33
Paratyphoid,2015,ACT,1
Paratyphoid,2015,NSW,0.24
Paratyphoid,2015,NT,0.41
Paratyphoid,2015,QLD,0.13
Paratyphoid,2015,SA,0.53
Paratyphoid,2015,TAS,0
Paratyphoid,2015,VIC,0.45
Paratyphoid,2015,WA,0.43
Paratyphoid,2015,AUS,0.32
Paratyphoid,2014,ACT,1
Paratyphoid,2014,NSW,0.35
Paratyphoid,2014,NT,0
Paratyphoid,2014,QLD,0.19
Paratyphoid,2014,SA,0.12
Paratyphoid,2014,TAS,0
Paratyphoid,2014,VIC,0.31
Paratyphoid,2014,WA,0.4
Paratyphoid,2014,AUS,0.29
Paratyphoid,2013,ACT,0.52
Paratyphoid,2013,NSW,0.45
Paratyphoid,2013,NT,0.41
Paratyphoid,2013,QLD,0.13
Paratyphoid,2013,SA,0.36
Paratyphoid,2013,TAS,0
Paratyphoid,2013,VIC,0.28
Paratyphoid,2013,WA,0.4
Paratyphoid,2013,AUS,0.32
Paratyphoid,2012,ACT,0.53
Paratyphoid,2012,NSW,0.36
Paratyphoid,2012,NT,0.85
Paratyphoid,2012,QLD,0.2
Paratyphoid,2012,SA,0.18
Paratyphoid,2012,TAS,0.2
Paratyphoid,2012,VIC,0.44
Paratyphoid,2012,WA,0.37
Paratyphoid,2012,AUS,0.34
Paratyphoid,2011,ACT,0
Paratyphoid,2011,NSW,0.35
Paratyphoid,2011,NT,0
Paratyphoid,2011,QLD,0.16
Paratyphoid,2011,SA,0.06
Paratyphoid,2011,TAS,0
Paratyphoid,2011,VIC,0.49
Paratyphoid,2011,WA,0.38
Paratyphoid,2011,AUS,0.31
Paratyphoid,2010,ACT,0.28
Paratyphoid,2010,NSW,0.45
Paratyphoid,2010,NT,0
Paratyphoid,2010,QLD,0.27
Paratyphoid,2010,SA,0.12
Paratyphoid,2010,TAS,0
Paratyphoid,2010,VIC,0.48
Paratyphoid,2010,WA,0.57
Paratyphoid,2010,AUS,0.39
Paratyphoid,2009,ACT,1
Paratyphoid,2009,NSW,0.34
Paratyphoid,2009,NT,1
Paratyphoid,2009,QLD,0.14
Paratyphoid,2009,SA,0.12
Paratyphoid,2009,TAS,0
Paratyphoid,2009,VIC,0.32
Paratyphoid,2009,WA,0.22
Paratyphoid,2009,AUS,0.28
Paratyphoid,2008,ACT,0
Paratyphoid,2008,NSW,0.37
Paratyphoid,2008,NT,0.45
Paratyphoid,2008,QLD,0.12
Paratyphoid,2008,SA,0.31
Paratyphoid,2008,TAS,0
Paratyphoid,2008,VIC,0.46
Paratyphoid,2008,WA,0.14
Paratyphoid,2008,AUS,0.3
Paratyphoid,2007,ACT,0.29
Paratyphoid,2007,NSW,0.31
Paratyphoid,2007,NT,0.94
Paratyphoid,2007,QLD,0.12
Paratyphoid,2007,SA,0.25
Paratyphoid,2007,TAS,0
Paratyphoid,2007,VIC,0.43
Paratyphoid,2007,WA,0.14
Paratyphoid,2007,AUS,0.28
Paratyphoid,2006,ACT,0.6
Paratyphoid,2006,NSW,0.44
Paratyphoid,2006,NT,0.48
Paratyphoid,2006,QLD,0.2
Paratyphoid,2006,SA,0.26
Paratyphoid,2006,TAS,0.41
Paratyphoid,2006,VIC,0.3
Paratyphoid,2006,WA,0.05
Paratyphoid,2006,AUS,0.31
Paratyphoid,2005,ACT,0
Paratyphoid,2005,NSW,0.36
Paratyphoid,2005,NT,0.49
Paratyphoid,2005,QLD,0.03
Paratyphoid,2005,SA,0.45
Paratyphoid,2005,TAS,0
Paratyphoid,2005,VIC,0.22
Paratyphoid,2005,WA,0.2
Paratyphoid,2005,AUS,0.24
Paratyphoid,2004,ACT,0.3
Paratyphoid,2004,NSW,0.32
Paratyphoid,2004,NT,0
Paratyphoid,2004,QLD,0.21
Paratyphoid,2004,SA,0.46
Paratyphoid,2004,TAS,0.21
Paratyphoid,2004,VIC,0.51
Paratyphoid,2004,WA,0.66
Paratyphoid,2004,AUS,0.38
Paratyphoid,2003,ACT,0
Paratyphoid,2003,NSW,0.3
Paratyphoid,2003,NT,0.5
Paratyphoid,2003,QLD,0.19
Paratyphoid,2003,SA,0.07
Paratyphoid,2003,TAS,0
Paratyphoid,2003,VIC,0.23
Paratyphoid,2003,WA,0
Paratyphoid,2003,AUS,0.2
Paratyphoid,2002,ACT,0
Paratyphoid,2002,NSW,0.17
Paratyphoid,2002,NT,0.49
Paratyphoid,2002,QLD,0.03
Paratyphoid,2002,SA,0.2
Paratyphoid,2002,TAS,0
Paratyphoid,2002,VIC,0.27
Paratyphoid,2002,WA,0.26
Paratyphoid,2002,AUS,0.17
Paratyphoid,2001,ACT,0
Paratyphoid,2001,NSW,0.2
Paratyphoid,2001,NT,0.5
Paratyphoid,2001,QLD,0.03
Paratyphoid,2001,SA,0.07
Paratyphoid,2001,TAS,0
Paratyphoid,2001,VIC,0.19
Paratyphoid,2001,WA,0.31
Paratyphoid,2001,AUS,0.16
Paratyphoid,2000,ACT,0
Paratyphoid,2000,NSW,0.22
Paratyphoid,2000,NT,0
Paratyphoid,2000,QLD,0.09
Paratyphoid,2000,SA,0.13
Paratyphoid,2000,TAS,0
Paratyphoid,2000,VIC,0.11
Paratyphoid,2000,WA,0.05
Paratyphoid,2000,AUS,0.13
Paratyphoid,1999,ACT,0.32
Paratyphoid,1999,NSW,0.09
Paratyphoid,1999,NT,1
Paratyphoid,1999,QLD,0.06
Paratyphoid,1999,SA,0.27
Paratyphoid,1999,TAS,0
Paratyphoid,1999,VIC,0.09
Paratyphoid,1999,WA,0.11
Paratyphoid,1999,AUS,0.11
Paratyphoid,1998,ACT,0
Paratyphoid,1998,NSW,0.1
Paratyphoid,1998,NT,0.52
Paratyphoid,1998,QLD,0.09
Paratyphoid,1998,SA,0.07
Paratyphoid,1998,TAS,0.21
Paratyphoid,1998,VIC,0.09
Paratyphoid,1998,WA,0.16
Paratyphoid,1998,AUS,0.1
Paratyphoid,1997,ACT,0
Paratyphoid,1997,NSW,0.08
Paratyphoid,1997,NT,0
Paratyphoid,1997,QLD,0.06
Paratyphoid,1997,SA,0.14
Paratyphoid,1997,TAS,0.21
Paratyphoid,1997,VIC,0.22
Paratyphoid,1997,WA,0.11
Paratyphoid,1997,AUS,0.12
Paratyphoid,1996,ACT,0
Paratyphoid,1996,NSW,0.24
Paratyphoid,1996,NT,1
Paratyphoid,1996,QLD,0.12
Paratyphoid,1996,SA,0.07
Paratyphoid,1996,TAS,0
Paratyphoid,1996,VIC,0.13
Paratyphoid,1996,WA,0.4
Paratyphoid,1996,AUS,0.19
Paratyphoid,1995,ACT,0.33
Paratyphoid,1995,NSW,0.2
Paratyphoid,1995,NT,0
Paratyphoid,1995,QLD,0.06
Paratyphoid,1995,SA,0.14
Paratyphoid,1995,TAS,0.21
Paratyphoid,1995,VIC,0.18
Paratyphoid,1995,WA,0.4
Paratyphoid,1995,AUS,0.18
Paratyphoid,1994,ACT,0
Paratyphoid,1994,NSW,0.18
Paratyphoid,1994,NT,0.57
Paratyphoid,1994,QLD,0
Paratyphoid,1994,SA,0.27
Paratyphoid,1994,TAS,0.21
Paratyphoid,1994,VIC,0.07
Paratyphoid,1994,WA,0.53
Paratyphoid,1994,AUS,0.16
Paratyphoid,1993,ACT,0
Paratyphoid,1993,NSW,0.15
Paratyphoid,1993,NT,0
Paratyphoid,1993,QLD,0
Paratyphoid,1993,SA,0.07
Paratyphoid,1993,TAS,0.21
Paratyphoid,1993,VIC,0.09
Paratyphoid,1993,WA,0.36
Paratyphoid,1993,AUS,0.12
Paratyphoid,1992,ACT,0
Paratyphoid,1992,NSW,0.13
Paratyphoid,1992,NT,0
Paratyphoid,1992,QLD,0
Paratyphoid,1992,SA,0.07
Paratyphoid,1992,TAS,0
Paratyphoid,1992,VIC,0.13
Paratyphoid,1992,WA,0
Paratyphoid,1992,AUS,0.09
Paratyphoid,1991,ACT,0
Paratyphoid,1991,NSW,0.36
Paratyphoid,1991,NT,0
Paratyphoid,1991,QLD,0
Paratyphoid,1991,SA,0.14
Paratyphoid,1991,TAS,0.43
Paratyphoid,1991,VIC,0.2
Paratyphoid,1991,WA,0.12
Paratyphoid,1991,AUS,0.21
Pertussis,2025,ACT,80
Pertussis,2025,NSW,112
Pertussis,2025,NT,51
Pertussis,2025,QLD,69
Pertussis,2025,SA,194
Pertussis,2025,TAS,154
Pertussis,2025,VIC,66
Pertussis,2025,WA,77
Pertussis,2025,AUS,95
Pertussis,2024,ACT,97
Pertussis,2024,NSW,305
Pertussis,2024,NT,46
Pertussis,2024,QLD,269
Pertussis,2024,SA,102
Pertussis,2024,TAS,161
Pertussis,2024,VIC,166
Pertussis,2024,WA,44
Pertussis,2024,AUS,215
Pertussis,2023,ACT,6
Pertussis,2023,NSW,11
Pertussis,2023,NT,1
Pertussis,2023,QLD,17
Pertussis,2023,SA,8
Pertussis,2023,TAS,2
Pertussis,2023,VIC,5
Pertussis,2023,WA,3
Pertussis,2023,AUS,9
Pertussis,2022,ACT,2
Pertussis,2022,NSW,1
Pertussis,2022,NT,1
Pertussis,2022,QLD,1
Pertussis,2022,SA,2
Pertussis,2022,TAS,0.53
Pertussis,2022,VIC,4
Pertussis,2022,WA,1
Pertussis,2022,AUS,2
Pertussis,2021,ACT,2
Pertussis,2021,NSW,0.52
Pertussis,2021,NT,2
Pertussis,2021,QLD,2
Pertussis,2021,SA,2
Pertussis,2021,TAS,1
Pertussis,2021,VIC,5
Pertussis,2021,WA,2
Pertussis,2021,AUS,2
Pertussis,2020,ACT,11
Pertussis,2020,NSW,16
Pertussis,2020,NT,6
Pertussis,2020,QLD,9
Pertussis,2020,SA,16
Pertussis,2020,TAS,12
Pertussis,2020,VIC,17
Pertussis,2020,WA,5
Pertussis,2020,AUS,13
Pertussis,2019,ACT,62
Pertussis,2019,NSW,79
Pertussis,2019,NT,15
Pertussis,2019,QLD,35
Pertussis,2019,SA,16
Pertussis,2019,TAS,103
Pertussis,2019,VIC,34
Pertussis,2019,WA,21
Pertussis,2019,AUS,47
Pertussis,2018,ACT,64
Pertussis,2018,NSW,80
Pertussis,2018,NT,28
Pertussis,2018,QLD,35
Pertussis,2018,SA,40
Pertussis,2018,TAS,78
Pertussis,2018,VIC,26
Pertussis,2018,WA,50
Pertussis,2018,AUS,50
Pertussis,2017,ACT,61
Pertussis,2017,NSW,67
Pertussis,2017,NT,44
Pertussis,2017,QLD,27
Pertussis,2017,SA,101
Pertussis,2017,TAS,7
Pertussis,2017,VIC,31
Pertussis,2017,WA,58
Pertussis,2017,AUS,50
Pertussis,2016,ACT,126
Pertussis,2016,NSW,140
Pertussis,2016,NT,91
Pertussis,2016,QLD,44
Pertussis,2016,SA,114
Pertussis,2016,TAS,6
Pertussis,2016,VIC,47
Pertussis,2016,WA,60
Pertussis,2016,AUS,83
Pertussis,2015,ACT,123
Pertussis,2015,NSW,161
Pertussis,2015,NT,24
Pertussis,2015,QLD,39
Pertussis,2015,SA,78
Pertussis,2015,TAS,6
Pertussis,2015,VIC,78
Pertussis,2015,WA,73
Pertussis,2015,AUS,95
Pertussis,2014,ACT,60
Pertussis,2014,NSW,42
Pertussis,2014,NT,34
Pertussis,2014,QLD,30
Pertussis,2014,SA,30
Pertussis,2014,TAS,13
Pertussis,2014,VIC,80
Pertussis,2014,WA,69
Pertussis,2014,AUS,51
Pertussis,2013,ACT,62
Pertussis,2013,NSW,32
Pertussis,2013,NT,45
Pertussis,2013,QLD,82
Pertussis,2013,SA,49
Pertussis,2013,TAS,102
Pertussis,2013,VIC,50
Pertussis,2013,WA,66
Pertussis,2013,AUS,54
Pertussis,2012,ACT,114
Pertussis,2012,NSW,80
Pertussis,2012,NT,126
Pertussis,2012,QLD,165
Pertussis,2012,SA,55
Pertussis,2012,TAS,250
Pertussis,2012,VIC,79
Pertussis,2012,WA,139
Pertussis,2012,AUS,106
Pertussis,2011,ACT,225
Pertussis,2011,NSW,183
Pertussis,2011,NT,164
Pertussis,2011,QLD,201
Pertussis,2011,SA,144
Pertussis,2011,TAS,69
Pertussis,2011,VIC,157
Pertussis,2011,WA,170
Pertussis,2011,AUS,173
Pertussis,2010,ACT,197
Pertussis,2010,NSW,131
Pertussis,2010,NT,143
Pertussis,2010,QLD,186
Pertussis,2010,SA,455
Pertussis,2010,TAS,55
Pertussis,2010,VIC,130
Pertussis,2010,WA,63
Pertussis,2010,AUS,158
Pertussis,2009,ACT,99
Pertussis,2009,NSW,176
Pertussis,2009,NT,96
Pertussis,2009,QLD,143
Pertussis,2009,SA,334
Pertussis,2009,TAS,123
Pertussis,2009,VIC,78
Pertussis,2009,WA,35
Pertussis,2009,AUS,139
Pertussis,2008,ACT,41
Pertussis,2008,NSW,108
Pertussis,2008,NT,217
Pertussis,2008,QLD,54
Pertussis,2008,SA,93
Pertussis,2008,TAS,40
Pertussis,2008,VIC,33
Pertussis,2008,WA,21
Pertussis,2008,AUS,67
Pertussis,2007,ACT,28
Pertussis,2007,NSW,24
Pertussis,2007,NT,13
Pertussis,2007,QLD,37
Pertussis,2007,SA,24
Pertussis,2007,TAS,5
Pertussis,2007,VIC,20
Pertussis,2007,WA,6
Pertussis,2007,AUS,23
Pertussis,2006,ACT,78
Pertussis,2006,NSW,55
Pertussis,2006,NT,46
Pertussis,2006,QLD,54
Pertussis,2006,SA,140
Pertussis,2006,TAS,8
Pertussis,2006,VIC,21
Pertussis,2006,WA,13
Pertussis,2006,AUS,48
Pertussis,2005,ACT,95
Pertussis,2005,NSW,86
Pertussis,2005,NT,45
Pertussis,2005,QLD,45
Pertussis,2005,SA,98
Pertussis,2005,TAS,7
Pertussis,2005,VIC,23
Pertussis,2005,WA,25
Pertussis,2005,AUS,55
Pertussis,2004,ACT,38
Pertussis,2004,NSW,54
Pertussis,2004,NT,13
Pertussis,2004,QLD,27
Pertussis,2004,SA,65
Pertussis,2004,TAS,8
Pertussis,2004,VIC,18
Pertussis,2004,WA,105
Pertussis,2004,AUS,44
Pertussis,2003,ACT,109
Pertussis,2003,NSW,42
Pertussis,2003,NT,2
Pertussis,2003,QLD,19
Pertussis,2003,SA,15
Pertussis,2003,TAS,28
Pertussis,2003,VIC,13
Pertussis,2003,WA,14
Pertussis,2003,AUS,26
Pertussis,2002,ACT,17
Pertussis,2002,NSW,31
Pertussis,2002,NT,18
Pertussis,2002,QLD,51
Pertussis,2002,SA,31
Pertussis,2002,TAS,9
Pertussis,2002,VIC,18
Pertussis,2002,WA,12
Pertussis,2002,AUS,29
Pertussis,2001,ACT,27
Pertussis,2001,NSW,68
Pertussis,2001,NT,74
Pertussis,2001,QLD,46
Pertussis,2001,SA,134
Pertussis,2001,TAS,22
Pertussis,2001,VIC,18
Pertussis,2001,WA,12
Pertussis,2001,AUS,49
Pertussis,2000,ACT,66
Pertussis,2000,NSW,57
Pertussis,2000,NT,5
Pertussis,2000,QLD,15
Pertussis,2000,SA,39
Pertussis,2000,TAS,30
Pertussis,2000,VIC,15
Pertussis,2000,WA,5
Pertussis,2000,AUS,31
Pertussis,1999,ACT,26
Pertussis,1999,NSW,22
Pertussis,1999,NT,1
Pertussis,1999,QLD,28
Pertussis,1999,SA,15
Pertussis,1999,TAS,134
Pertussis,1999,VIC,20
Pertussis,1999,WA,5
Pertussis,1999,AUS,23
Pertussis,1998,ACT,32
Pertussis,1998,NSW,37
Pertussis,1998,NT,12
Pertussis,1998,QLD,41
Pertussis,1998,SA,37
Pertussis,1998,TAS,12
Pertussis,1998,VIC,21
Pertussis,1998,WA,14
Pertussis,1998,AUS,30
Pertussis,1997,ACT,34
Pertussis,1997,NSW,68
Pertussis,1997,NT,13
Pertussis,1997,QLD,57
Pertussis,1997,SA,111
Pertussis,1997,TAS,24
Pertussis,1997,VIC,34
Pertussis,1997,WA,69
Pertussis,1997,AUS,59
Pertussis,1996,ACT,13
Pertussis,1996,NSW,19
Pertussis,1996,NT,8
Pertussis,1996,QLD,23
Pertussis,1996,SA,63
Pertussis,1996,TAS,7
Pertussis,1996,VIC,31
Pertussis,1996,WA,13
Pertussis,1996,AUS,25
Pertussis,1995,ACT,11
Pertussis,1995,NSW,22
Pertussis,1995,NT,73
Pertussis,1995,QLD,42
Pertussis,1995,SA,31
Pertussis,1995,TAS,23
Pertussis,1995,VIC,9
Pertussis,1995,WA,20
Pertussis,1995,AUS,23
Pertussis,1994,ACT,6
Pertussis,1994,NSW,23
Pertussis,1994,NT,106
Pertussis,1994,QLD,61
Pertussis,1994,SA,52
Pertussis,1994,TAS,7
Pertussis,1994,VIC,11
Pertussis,1994,WA,39
Pertussis,1994,AUS,31
Pertussis,1993,ACT,16
Pertussis,1993,NSW,26
Pertussis,1993,NT,4
Pertussis,1993,QLD,22
Pertussis,1993,SA,91
Pertussis,1993,TAS,12
Pertussis,1993,VIC,13
Pertussis,1993,WA,15
Pertussis,1993,AUS,26
Pertussis,1992,ACT,3
Pertussis,1992,NSW,4
Pertussis,1992,NT,0.59
Pertussis,1992,QLD,7
Pertussis,1992,SA,5
Pertussis,1992,TAS,6
Pertussis,1992,VIC,4
Pertussis,1992,WA,5
Pertussis,1992,AUS,5
Pertussis,1991,ACT,0.35
Pertussis,1991,NSW,0.81
Pertussis,1991,NT,0
Pertussis,1991,QLD,4
Pertussis,1991,SA,3
Pertussis,1991,TAS,0.43
Pertussis,1991,VIC,2
Pertussis,1991,WA,3
Pertussis,1991,AUS,2
Pneumococcal disease (invasive),2025,ACT,7
Pneumococcal disease (invasive),2025,NSW,10
Pneumococcal disease (invasive),2025,NT,26
Pneumococcal disease (invasive),2025,QLD,8
Pneumococcal disease (invasive),2025,SA,13
Pneumococcal disease (invasive),2025,TAS,9
Pneumococcal disease (invasive),2025,VIC,10
Pneumococcal disease (invasive),2025,WA,9
Pneumococcal disease (invasive),2025,AUS,10
Pneumococcal disease (invasive),2024,ACT,8
Pneumococcal disease (invasive),2024,NSW,9
Pneumococcal disease (invasive),2024,NT,22
Pneumococcal disease (invasive),2024,QLD,7
Pneumococcal disease (invasive),2024,SA,12
Pneumococcal disease (invasive),2024,TAS,6
Pneumococcal disease (invasive),2024,VIC,9
Pneumococcal disease (invasive),2024,WA,9
Pneumococcal disease (invasive),2024,AUS,9
Pneumococcal disease (invasive),2023,ACT,5
Pneumococcal disease (invasive),2023,NSW,9
Pneumococcal disease (invasive),2023,NT,30
Pneumococcal disease (invasive),2023,QLD,7
Pneumococcal disease (invasive),2023,SA,12
Pneumococcal disease (invasive),2023,TAS,7
Pneumococcal disease (invasive),2023,VIC,8
Pneumococcal disease (invasive),2023,WA,9
Pneumococcal disease (invasive),2023,AUS,9
Pneumococcal disease (invasive),2022,ACT,4
Pneumococcal disease (invasive),2022,NSW,7
Pneumococcal disease (invasive),2022,NT,27
Pneumococcal disease (invasive),2022,QLD,7
Pneumococcal disease (invasive),2022,SA,10
Pneumococcal disease (invasive),2022,TAS,5
Pneumococcal disease (invasive),2022,VIC,7
Pneumococcal disease (invasive),2022,WA,8
Pneumococcal disease (invasive),2022,AUS,7
Pneumococcal disease (invasive),2021,ACT,5
Pneumococcal disease (invasive),2021,NSW,5
Pneumococcal disease (invasive),2021,NT,19
Pneumococcal disease (invasive),2021,QLD,5
Pneumococcal disease (invasive),2021,SA,9
Pneumococcal disease (invasive),2021,TAS,7
Pneumococcal disease (invasive),2021,VIC,4
Pneumococcal disease (invasive),2021,WA,7
Pneumococcal disease (invasive),2021,AUS,5
Pneumococcal disease (invasive),2020,ACT,3
Pneumococcal disease (invasive),2020,NSW,4
Pneumococcal disease (invasive),2020,NT,18
Pneumococcal disease (invasive),2020,QLD,4
Pneumococcal disease (invasive),2020,SA,6
Pneumococcal disease (invasive),2020,TAS,3
Pneumococcal disease (invasive),2020,VIC,3
Pneumococcal disease (invasive),2020,WA,7
Pneumococcal disease (invasive),2020,AUS,4
Pneumococcal disease (invasive),2019,ACT,8
Pneumococcal disease (invasive),2019,NSW,9
Pneumococcal disease (invasive),2019,NT,22
Pneumococcal disease (invasive),2019,QLD,7
Pneumococcal disease (invasive),2019,SA,10
Pneumococcal disease (invasive),2019,TAS,7
Pneumococcal disease (invasive),2019,VIC,8
Pneumococcal disease (invasive),2019,WA,9
Pneumococcal disease (invasive),2019,AUS,8
Pneumococcal disease (invasive),2018,ACT,5
Pneumococcal disease (invasive),2018,NSW,8
Pneumococcal disease (invasive),2018,NT,22
Pneumococcal disease (invasive),2018,QLD,7
Pneumococcal disease (invasive),2018,SA,9
Pneumococcal disease (invasive),2018,TAS,8
Pneumococcal disease (invasive),2018,VIC,8
Pneumococcal disease (invasive),2018,WA,8
Pneumococcal disease (invasive),2018,AUS,8
Pneumococcal disease (invasive),2017,ACT,6
Pneumococcal disease (invasive),2017,NSW,9
Pneumococcal disease (invasive),2017,NT,27
Pneumococcal disease (invasive),2017,QLD,6
Pneumococcal disease (invasive),2017,SA,12
Pneumococcal disease (invasive),2017,TAS,9
Pneumococcal disease (invasive),2017,VIC,8
Pneumococcal disease (invasive),2017,WA,8
Pneumococcal disease (invasive),2017,AUS,8
Pneumococcal disease (invasive),2016,ACT,7
Pneumococcal disease (invasive),2016,NSW,7
Pneumococcal disease (invasive),2016,NT,19
Pneumococcal disease (invasive),2016,QLD,5
Pneumococcal disease (invasive),2016,SA,8
Pneumococcal disease (invasive),2016,TAS,10
Pneumococcal disease (invasive),2016,VIC,6
Pneumococcal disease (invasive),2016,WA,8
Pneumococcal disease (invasive),2016,AUS,7
Pneumococcal disease (invasive),2015,ACT,4
Pneumococcal disease (invasive),2015,NSW,6
Pneumococcal disease (invasive),2015,NT,25
Pneumococcal disease (invasive),2015,QLD,5
Pneumococcal disease (invasive),2015,SA,7
Pneumococcal disease (invasive),2015,TAS,8
Pneumococcal disease (invasive),2015,VIC,6
Pneumococcal disease (invasive),2015,WA,7
Pneumococcal disease (invasive),2015,AUS,6
Pneumococcal disease (invasive),2014,ACT,4
Pneumococcal disease (invasive),2014,NSW,7
Pneumococcal disease (invasive),2014,NT,18
Pneumococcal disease (invasive),2014,QLD,5
